1,0,24
2,1,22
3,2,15
1,0,42
2,1,32
3,2,28
4,0,24
5,1,22
6,2,25
4,0,37
5,1,15
6,2,33
7,0,16
8,1,20
9,2,23
7,0,41
8,1,27
9,2,28
10,0,38
11,1,45
12,2,36
10,0,25
11,1,18
12,2,32
13,0,27
14,1,36
15,2,20
13,0,42
14,1,27
15,2,33
16,0,34
17,1,25
18,2,38
16,0,23
17,1,41
18,2,35
19,0,32
20,1,31
21,2,42
19,0,32
20,1,31
21,2,32
22,0,34
23,1,25
24,2,30
22,0,33
23,1,28
24,2,41
25,0,31
26,1,31
27,2,29
25,0,37
26,1,50
27,2,32
28,0,34
29,1,27
30,2,21
28,0,37
29,1,28
30,2,34
31,0,43
32,1,24
33,2,35
31,0,42
32,1,22
33,2,30
34,0,32
35,1,24
36,2,38
34,0,23
35,1,15
36,2,24
37,0,43
38,1,45
39,2,20
37,0,23
38,1,45
39,2,32
40,0,25
41,1,28
42,2,29
40,0,24
41,1,42
42,2,31
43,0,33
44,1,22
45,2,31
43,0,23
44,1,30
45,2,28
46,0,23
47,1,19
48,2,31
46,0,41
47,1,45
48,2,38
49,0,41
50,1,31
51,2,23
49,0,35
50,1,34
51,2,39
52,0,22
53,1,22
54,2,25
52,0,26
53,1,25
54,2,27
55,0,26
56,1,40
57,2,31
55,0,24
56,1,34
57,2,28
58,0,40
59,1,34
60,2,44
58,0,28
59,1,33
60,2,22
