Step,Agent_ID,Yard
90,0,78
90,1,77
90,2,10
91,0,81
91,1,52
91,2,88
91,0,66
91,1,68
91,2,17
92,0,32
92,1,10
92,2,62
92,0,45
92,1,0
92,2,56
93,0,96
93,1,91
93,2,66
94,0,75
94,1,81
94,2,47
93,0,76
93,1,13
93,2,15
95,0,63
95,1,77
95,2,72
94,0,81
94,1,88
94,2,7
96,0,42
96,1,61
96,2,48
95,0,58
95,1,63
95,2,32
97,0,39
97,1,91
97,2,28
96,0,13
96,1,75
96,2,42
98,0,11
98,1,20
98,2,37
97,0,56
97,1,33
97,2,58
99,0,59
99,1,29
99,2,99
98,0,74
98,1,62
98,2,83
100,0,82
100,1,28
100,2,73
99,0,49
99,1,61
99,2,46
100,0,65
100,1,47
100,2,59
101,0,43
101,1,81
101,2,74
102,0,52
102,1,55
102,2,100
101,0,34
101,1,8
101,2,2
103,0,45
103,1,4
103,2,87
102,0,97
102,1,14
102,2,18
104,0,29
103,0,57
104,1,65
103,1,69
104,2,68
103,2,78
104,0,8
105,0,38
104,1,36
105,1,65
104,2,14
105,2,60
105,0,66
106,0,26
105,1,4
106,1,78
106,2,25
105,2,41
106,0,63
107,0,26
106,1,10
107,1,47
106,2,13
107,2,58
108,0,98
108,1,69
108,2,90
107,0,81
107,1,102
107,2,75
109,0,53
109,1,55
109,2,9
108,0,24
108,1,7
108,2,29
110,0,45
110,1,80
110,2,10
109,0,7
109,1,18
109,2,87
110,0,97
110,1,10
110,2,34
111,0,2
111,1,19
111,2,95
112,0,82
112,1,58
112,2,31
111,0,24
111,1,29
111,2,67
112,0,68
112,1,73
112,2,100
113,0,27
113,1,3
113,2,94
113,0,62
113,1,44
113,2,96
114,0,75
114,1,66
114,2,73
114,0,12
114,1,21
114,2,33
115,0,63
115,1,97
115,2,41
115,0,82
115,1,96
115,2,4
116,0,64
116,1,91
116,2,34
116,0,19
116,1,14
116,2,81
117,0,13
117,1,65
117,2,81
117,0,44
117,1,80
117,2,10
118,0,53
118,1,68
118,2,48
118,0,83
118,1,50
118,2,99
119,0,2
119,1,100
119,2,22
119,0,29
119,1,102
119,2,89
120,0,48
120,1,5
120,2,61
121,0,17
121,1,27
121,2,73
120,0,82
120,1,38
120,2,7
122,0,44
122,1,96
122,2,83
121,0,25
121,1,18
121,2,59
123,0,41
123,1,48
123,2,49
122,0,58
122,1,85
122,2,40
124,0,27
124,1,44
124,2,93
123,0,10
123,1,100
123,2,63
125,0,101
125,1,18
125,2,78
124,0,58
124,1,1
124,2,29
126,0,67
126,1,25
126,2,42
125,0,2
125,1,79
125,2,97
127,0,57
126,0,14
127,1,83
126,1,42
127,2,73
126,2,98
127,0,16
128,0,50
127,1,63
128,1,84
127,2,101
128,2,42
128,0,7
128,1,4
129,0,5
128,2,46
129,1,42
129,2,38
130,0,18
130,1,1
130,2,50
129,0,70
129,1,69
129,2,89
131,0,96
131,1,76
131,2,53
130,0,56
130,1,8
130,2,39
132,0,14
132,1,80
132,2,6
131,0,18
131,1,8
131,2,0
133,0,18
133,1,56
133,2,25
132,0,37
132,1,22
132,2,19
134,0,93
134,1,69
134,2,19
133,0,87
133,1,70
133,2,30
135,0,38
135,1,61
135,2,7
134,0,20
134,1,84
134,2,81
136,0,8
136,1,90
136,2,55
135,0,73
135,1,15
135,2,28
137,0,67
137,1,6
137,2,62
136,0,65
136,1,70
136,2,40
138,0,11
138,1,90
138,2,61
137,0,58
137,1,37
137,2,48
139,0,64
139,1,77
139,2,59
138,0,95
138,1,59
138,2,103
140,0,31
140,1,101
140,2,29
139,0,72
139,1,2
139,2,53
141,0,74
141,1,68
141,2,78
140,0,43
140,1,8
140,2,100
142,0,6
142,1,100
142,2,51
141,0,49
141,1,78
141,2,38
143,0,74
143,1,100
143,2,88
142,0,43
142,1,32
142,2,12
144,0,67
144,1,19
144,2,78
143,0,79
143,1,46
143,2,16
145,0,28
145,1,0
145,2,21
144,0,76
144,1,81
144,2,12
146,0,3
146,1,47
146,2,99
145,0,28
145,1,77
145,2,102
147,0,4
147,1,20
147,2,74
146,0,97
146,1,28
146,2,78
148,0,65
148,1,44
148,2,71
147,0,69
147,1,99
147,2,83
149,0,80
149,1,50
149,2,49
148,0,53
148,1,10
148,2,63
150,0,43
150,1,51
150,2,88
149,0,100
149,1,80
149,2,56
151,0,50
151,1,14
151,2,59
150,0,59
150,1,55
150,2,18
152,0,82
152,1,78
152,2,12
151,0,61
151,1,66
151,2,51
153,0,46
153,1,11
153,2,87
152,0,54
152,1,34
152,2,51
154,0,53
154,1,69
154,2,59
153,0,45
153,1,79
153,2,31
155,0,49
155,1,75
155,2,101
154,0,5
154,1,42
154,2,56
156,0,49
156,1,81
156,2,91
155,0,20
155,1,34
155,2,28
157,0,40
157,1,0
157,2,30
158,0,43
158,1,38
156,0,91
158,2,21
156,1,91
156,2,2
159,0,16
157,0,97
159,1,10
157,1,12
159,2,33
157,2,31
160,0,88
160,1,67
160,2,97
158,0,94
158,1,45
158,2,88
161,0,6
161,1,3
161,2,96
159,0,89
159,1,92
159,2,62
160,0,51
160,1,65
160,2,90
162,0,96
162,1,27
162,2,73
161,0,81
161,1,22
161,2,6
163,0,36
163,1,24
163,2,28
162,0,84
162,1,20
162,2,9
164,0,46
164,1,77
164,2,17
163,0,100
163,1,5
163,2,90
165,0,7
165,1,67
165,2,63
164,0,28
164,1,90
164,2,43
166,0,7
166,1,56
166,2,74
165,0,61
165,1,76
165,2,20
167,0,62
167,1,59
167,2,6
166,0,16
168,0,47
166,1,33
168,1,68
166,2,77
168,2,13
167,0,32
167,1,75
167,2,103
169,0,40
169,1,97
169,2,61
168,0,86
168,1,64
168,2,11
170,0,17
170,1,98
170,2,41
169,0,19
169,1,58
169,2,75
171,0,87
171,1,0
171,2,73
170,0,66
170,1,90
170,2,71
172,0,17
172,1,37
172,2,38
171,0,64
171,1,47
171,2,0
173,0,53
173,1,79
173,2,35
172,0,23
172,1,1
172,2,97
174,0,88
174,1,92
174,2,93
173,0,51
173,1,58
175,0,61
173,2,39
175,1,59
175,2,15
174,0,21
174,1,98
176,0,55
174,2,27
176,1,37
176,2,47
177,0,19
177,1,31
177,2,11
175,0,96
175,1,43
175,2,23
178,0,2
178,1,85
178,2,56
176,0,19
176,1,77
176,2,36
179,0,0
179,1,62
179,2,55
177,0,15
177,1,82
177,2,58
180,0,25
178,0,17
178,1,102
178,2,80
179,0,24
179,1,34
181,0,36
179,2,86
181,1,90
181,2,43
180,0,40
180,1,63
182,0,98
180,2,0

182,2,20
183,0,43
183,1,30
181,0,19
181,1,22
181,2,103
182,0,91
182,1,21
184,2,88
182,2,5
185,0,90
185,1,76
185,2,23
183,0,100
183,1,67
183,2,94
184,0,81
184,1,46
184,2,75
186,0,42
186,1,31
186,2,20
185,0,95
185,1,82
185,2,56
187,0,97
187,1,33
187,2,22
186,0,98
186,1,31
186,2,58
188,0,28
188,1,89
188,2,100
187,0,32
187,1,77
187,2,1
189,0,30
189,1,44
189,2,64
188,0,47
188,1,62
188,2,23
190,0,87
190,1,98
190,2,62
189,0,51
189,1,27
189,2,100
191,0,19
191,1,28
191,2,0
190,0,66
190,1,4
190,2,43
192,0,58
192,1,91
192,2,44
191,0,2
191,1,28
191,2,73
193,0,79
193,1,96
193,2,28
192,0,67
192,1,80
192,2,53
194,0,78
194,1,91
194,2,100
193,0,73
193,1,81
193,2,2
195,0,65
195,1,16
195,2,40
194,0,49
194,1,53
194,2,73
196,0,2
196,1,82
196,2,15
195,0,94
195,1,56
195,2,25
197,0,27
197,1,55
197,2,15
198,0,18
198,1,15
198,2,37
196,0,52
196,1,21
196,2,31
199,0,46
197,1,56
199,1,93
197,2,28
199,2,43
198,0,65
200,0,40
198,1,27
200,1,28
198,2,65
200,2,7
199,0,41
199,1,16
199,2,35
200,0,16
200,1,30
200,2,96
201,0,52
201,1,70
201,2,95
202,0,11
202,1,9
202,2,59
201,0,26
201,1,6
201,2,48
203,0,11
203,1,12
203,2,62
204,0,51
204,1,89
204,2,20
202,0,22
202,1,73
202,2,1
203,0,54
203,1,33
203,2,36
205,0,46
205,1,59
205,2,54
204,0,72
204,1,47
204,2,59
206,0,82
206,1,21
206,2,65
205,0,61
205,1,60
205,2,87
207,0,13
207,1,13
207,2,74
206,0,54
206,1,69
206,2,66
208,0,68
208,1,60
208,2,43
207,0,12
207,1,31
207,2,85
209,0,42
209,1,15
209,2,30
208,0,23
208,1,94
208,2,37
210,0,95
210,1,14
210,2,2
209,0,86
209,1,80
209,2,48
211,0,60
211,1,80
211,2,59
210,0,74
210,1,38
210,2,89
212,0,20
212,1,47
212,2,44
211,0,3
211,1,58
211,2,10
213,0,85
213,1,98
213,2,16
212,0,22
212,1,68
212,2,24
214,0,39
214,1,10
214,2,43
213,0,35
213,1,78
215,0,58
213,2,55
215,1,32
215,2,10
214,0,12
214,1,68
214,2,50
216,0,0
216,1,69
216,2,18
217,0,56
217,1,72
217,2,41
215,0,39
215,1,38
215,2,7
218,0,6
218,1,12
218,2,63
216,0,85
216,1,52
216,2,21
219,0,21
219,1,2
217,0,62
219,2,37
217,1,77
217,2,48
220,0,53
220,1,42
220,2,30
218,0,65
218,1,20
218,2,40
221,0,85
221,1,91
221,2,76
219,0,60
219,1,64
219,2,11
222,0,42
222,1,20
222,2,81
220,0,3
220,1,7
220,2,59
223,0,94
223,1,13
223,2,88
221,0,34
221,1,83
221,2,57
224,0,98
224,1,3
224,2,20
222,0,43
222,1,48
222,2,35
225,0,93
225,1,30
225,2,31
223,0,93
223,1,73
223,2,59
226,0,16
226,1,100
226,2,54
224,0,55
224,1,90
224,2,21
227,0,63
227,1,36
227,2,11
225,0,34
225,1,25
225,2,88
228,0,70
228,1,61
228,2,101
226,0,23
226,1,66
226,2,82
229,0,44
229,1,71
229,2,53
227,0,17
227,1,16
227,2,41
230,0,46
230,1,82
230,2,15
231,0,52
231,1,55
231,2,3
228,0,52
228,1,82
228,2,15
232,0,53
232,1,1
232,2,95
229,0,46
233,0,36
229,1,44
233,1,86
229,2,47
233,2,1
234,0,44
234,1,64
234,2,9
230,0,48
230,1,15
230,2,97
235,0,74
235,1,76
231,0,32
235,2,101
231,1,53
231,2,47
236,0,40
236,1,49
236,2,40
232,0,95
232,1,18
232,2,27
237,0,13
237,1,42
237,2,34
233,0,72
233,1,25
233,2,11
238,0,32
238,1,63
238,2,10
239,0,100
239,1,62
239,2,84
234,0,84
234,1,73
234,2,20
240,0,48
240,1,55
240,2,46
235,0,77
235,1,45
235,2,103
236,0,55
241,0,24
236,1,82
241,1,70
236,2,4
241,2,45
242,0,20
242,1,36
242,2,53
237,0,91
237,1,90
237,2,40
238,0,0
238,1,95
238,2,45
243,0,79
243,1,6
243,2,99
239,0,101
239,1,7
239,2,92
244,0,36
244,1,95
244,2,44
245,0,76
245,1,8
240,0,70
245,2,58
240,1,100
240,2,20
241,0,83
241,1,4
241,2,27
246,0,26
246,1,0
246,2,79
242,0,93
242,1,66
242,2,7
247,0,72
247,1,86
247,2,1
243,0,100
243,1,70
243,2,25
248,0,35
248,1,88
248,2,45
244,0,84
244,1,94
244,2,49
249,0,91
249,1,59
249,2,47
245,0,26
245,1,36
245,2,54
250,0,73
250,1,37
250,2,62
246,0,5
246,1,83
246,2,50
251,0,27
251,1,90
251,2,57
247,0,43
247,1,56
247,2,22
252,0,40
252,1,84
252,2,88
248,0,56
248,1,18
248,2,102
253,0,53
253,1,14
253,2,43
249,0,50
249,1,49
249,2,45
254,0,42
254,1,30
254,2,76
250,0,88
250,1,60
250,2,101
255,0,3
255,1,99
255,2,46
251,0,71
251,1,88
251,2,53
256,0,13
256,1,98
256,2,25
252,0,98
252,1,3
252,2,45
257,0,52
257,1,5
257,2,26
253,0,89
253,1,91
253,2,40
258,0,26
258,1,58
258,2,6
254,0,98
254,1,8
254,2,0
259,0,23
259,1,55
259,2,54
255,0,84
255,1,39
255,2,34
260,0,58
260,1,23
260,2,67
256,0,99
256,1,58
256,2,39
261,0,101
261,1,12
261,2,13
257,0,76
262,0,9
257,1,47
262,1,28
257,2,55
262,2,48
263,0,75
263,1,9
263,2,50
258,0,69
258,1,54
258,2,48
264,0,96
264,1,35
264,2,24
259,0,48
259,1,67
259,2,102
265,0,45
265,1,17
265,2,34
260,0,102
260,1,70
260,2,11
266,0,12
261,1,100
266,1,70
266,2,86
261,2,13
267,0,29
262,1,46
267,1,15
267,2,59
262,2,34
268,0,74
268,1,55
263,0,55
268,2,5
263,1,8
263,2,86
264,0,86
264,1,52
269,0,34
269,1,9
269,2,98
265,0,73
270,0,14
270,1,50
265,1,53
270,2,89
265,2,68
271,0,41
271,1,20
271,2,23
266,0,12
266,1,77
266,2,6
267,0,63
267,1,80
267,2,87
272,0,57
272,1,32
272,2,52
268,0,28
268,1,33
268,2,96
273,0,95
273,1,20
273,2,7
269,0,31
269,1,43
269,2,17
274,0,28
274,1,63
274,2,9
270,0,48
270,1,33
270,2,42
275,0,65
275,1,68
275,2,46
276,0,6
271,0,25
276,1,49
271,1,87
276,2,91
271,2,62
277,0,30
277,1,12
277,2,13
272,0,5
272,1,99
272,2,85
278,0,29
278,1,87
278,2,2
273,0,87
273,1,100
273,2,31
279,0,73
279,1,48
279,2,88
274,0,53
274,1,16
274,2,59
280,0,39
280,1,32
280,2,80
275,0,70
275,1,69
275,2,19
281,0,21
281,1,6
281,2,20
276,0,34
276,1,52
276,2,51
282,0,13
282,1,96
282,2,54
277,0,3
277,1,51
277,2,17
283,0,89
283,1,64
283,2,58
278,0,42
278,1,32
278,2,69
284,0,11
284,1,56
284,2,97
279,0,82
279,1,57
279,2,91
285,0,65
285,1,81
285,2,28
280,0,83
280,1,80
280,2,77
286,0,68
286,1,96
286,2,3
281,0,8
281,1,28
281,2,11
287,0,97
287,1,77
287,2,35
282,0,49
282,1,49
282,2,103
288,0,91
288,1,4
288,2,73
283,0,102
283,1,19
283,2,85
289,0,3
289,1,67
289,2,70
284,0,97
284,1,11
284,2,55
290,0,98
290,1,46
290,2,17
285,0,22
285,1,98
285,2,0
291,0,9
286,0,47
291,1,64
286,1,24
291,2,76
286,2,95
292,0,72
292,1,64
292,2,36
287,0,73
287,1,71
287,2,17
293,0,33
293,1,82
293,2,83
288,0,76
288,1,46
288,2,23
294,0,47
294,1,34
294,2,72
289,0,93
289,1,43
289,2,95
295,0,85
295,1,81
295,2,82
290,0,95
290,1,11
290,2,96
296,0,24
296,1,18
296,2,23
291,0,28
291,1,43
291,2,41
297,0,23
297,1,18
292,0,71
297,2,11
292,1,23
292,2,92
293,0,76
293,1,36
298,0,62
293,2,102
298,1,92
298,2,13
299,0,13
299,1,0
299,2,47
294,0,17
294,1,51
294,2,11
300,0,32
300,1,68
300,2,65
295,0,28
295,1,93
295,2,43
296,0,31
296,1,79
296,2,97
297,0,11
297,1,67
297,2,21
298,0,100
298,1,82
298,2,62
301,0,64
301,1,90
301,2,70
299,0,33
299,1,38
299,2,99
302,0,27
302,1,12
302,2,7
300,0,90
300,1,99
300,2,89
303,0,69
303,1,52
303,2,92
304,0,95
304,1,94
304,2,68
305,0,29
305,1,39
305,2,92
306,0,64
306,1,25
306,2,29
301,0,93
301,1,41
301,2,15
307,0,41
307,1,92
307,2,90
302,0,94
302,1,1
302,2,85
308,0,24
308,1,44
308,2,3
309,0,65
309,1,66
309,2,66
303,0,12
303,1,33
303,2,24
310,0,101
310,1,30
310,2,86
304,0,42
304,1,90
304,2,24
305,0,65
305,1,50
305,2,12
311,0,7
311,1,80
311,2,43
306,0,78
306,1,33
306,2,55
312,0,32
312,1,5
312,2,55
307,0,18
307,1,94
307,2,100
313,0,41
313,1,57
313,2,83
308,0,81
308,1,43
308,2,34
314,0,34
314,1,82
314,2,62
309,0,72
309,1,17
309,2,10
315,0,11
315,1,29
315,2,34
310,0,73
310,1,53
310,2,91
316,0,15
316,1,89
316,2,3
311,0,103
311,1,24
311,2,82
317,0,94
317,1,2
317,2,64
312,0,72
312,1,34
312,2,92
318,0,59
318,1,28
318,2,63
313,0,21
313,1,43
313,2,76
319,0,7
319,1,11
319,2,59
314,0,46
314,1,0
314,2,88
315,0,33
320,0,46
315,1,17
320,1,15
315,2,30
320,2,21
321,0,63
321,1,51
321,2,92
316,0,86
316,1,94
316,2,7
322,0,42
322,1,8
322,2,14
317,0,67
317,1,35
317,2,11
323,0,37
323,1,96
323,2,22
318,0,103
318,1,73
318,2,94
324,0,101
324,1,33
324,2,10
319,0,31
319,1,43
319,2,11
325,0,7
325,1,74
325,2,1
320,0,59
320,1,102
320,2,86
326,0,73
326,1,87
326,2,34
321,0,2
321,1,19
321,2,79
327,0,28
327,1,55
327,2,19
322,0,66
322,1,53
322,2,19
328,0,74
328,1,98
328,2,25
323,0,76
323,1,54
323,2,37
329,0,60
329,1,73
329,2,76
324,0,12
324,1,81
324,2,100
330,0,37
330,1,98
330,2,90
325,0,41
325,1,84
325,2,48
331,0,14
331,1,50
331,2,30
326,0,55
326,1,7
326,2,30
332,0,73
332,1,90
332,2,18
327,0,6
327,1,40
327,2,46
328,0,73
328,1,8
328,2,26
333,0,25
333,1,83
333,2,97
329,0,38
329,1,92
329,2,87
334,0,32
334,1,91
334,2,41
330,0,27
330,1,7
330,2,102
335,0,31
335,1,96
335,2,7
331,0,19
331,1,68
331,2,33
336,0,14
336,1,71
336,2,65
332,0,22
332,1,35
332,2,17
337,0,52
337,1,59
337,2,96
333,0,67
333,1,23
333,2,0
338,0,86
338,1,61
338,2,53
334,0,91
334,1,48
334,2,58
339,0,4
339,1,7
339,2,30
335,0,8
335,1,44
335,2,92
340,0,90
340,1,97
340,2,22
336,0,76
336,1,30
336,2,46
341,0,82
341,1,84
341,2,33
337,0,9
337,1,96
337,2,57
342,0,94
342,1,58
342,2,15
338,0,73
338,1,24
338,2,42
343,0,96
343,1,43
343,2,69
339,0,31
339,1,63
339,2,40
344,0,17
344,1,42
344,2,20
340,0,56
340,1,22
340,2,39
345,0,30
345,1,94
345,2,71
341,0,6
341,1,9
341,2,69
346,0,81
346,1,91
346,2,63
342,0,99
342,1,16
342,2,78
347,0,95
347,1,75
347,2,65
343,0,51
343,1,19
343,2,85
348,0,19
348,1,54
348,2,23
344,0,2
344,1,38
344,2,100
349,0,6
349,1,34
349,2,82
345,0,60
345,1,24
345,2,31
350,0,66
350,1,100
350,2,94
346,0,21
346,1,43
346,2,39
351,0,73
351,1,59
351,2,93
347,0,70
347,1,1
352,0,66
347,2,49
352,1,79
352,2,14
348,0,15
348,1,101
348,2,62
353,0,82
353,1,6
353,2,39
349,0,62
349,1,98
349,2,84
354,0,48
354,1,7
354,2,16
350,0,24
350,1,78
350,2,74
355,0,36
355,1,70
355,2,8
351,0,6
351,1,2
351,2,28
356,0,2
356,1,52
356,2,94
352,0,23
352,1,32
352,2,76
353,0,0
353,1,56
353,2,83
357,0,46
357,1,75
357,2,68
354,0,8
354,1,25
354,2,99
358,0,46
358,1,63
358,2,27
355,0,72
355,1,92
355,2,63
359,0,39
359,1,84
359,2,19
360,0,66
360,1,55
360,2,28
356,0,36
356,1,27
356,2,93
361,0,63
361,1,72
361,2,80
357,0,19
357,1,91
357,2,33
362,0,42
362,1,28
362,2,93
358,0,31
358,1,33
358,2,20
363,0,75
363,1,101
363,2,63
359,0,78
359,1,13
359,2,68
364,0,40
364,1,40
364,2,12
360,0,26
360,1,82
360,2,31
365,0,85
365,1,42
365,2,15
361,0,65
361,1,20
361,2,40
366,0,7
366,1,76
366,2,20
362,0,89
362,1,26
362,2,26
367,0,29
367,1,52
367,2,55
363,0,1
363,1,38
363,2,80
368,0,99
368,1,85
368,2,25
364,0,10
364,1,43
364,2,57
369,0,60
369,1,35
369,2,97
365,0,32
365,1,5
365,2,56
370,0,93
370,1,14
370,2,49
366,0,26
366,1,24
366,2,33
371,0,32
371,1,63
371,2,62
367,0,90
367,1,65
367,2,82
372,0,89
372,1,66
372,2,21
368,0,15
368,1,16
368,2,61
373,0,96
373,1,51
373,2,99
369,0,25
369,1,3
369,2,95
374,0,62
374,1,9
374,2,65
370,0,10
370,1,98
370,2,64
375,0,37
375,1,39
375,2,17
371,0,1
371,1,103
371,2,51
376,0,89
376,1,56
376,2,86
372,0,4
372,1,11
372,2,77
377,0,18
377,1,31
377,2,36
373,0,41
373,1,82
373,2,14
378,0,72
378,1,58
378,2,47
374,0,12
374,1,45
374,2,25
379,0,37
379,1,97
379,2,32
375,0,69
375,1,56
375,2,3
380,0,23
380,1,21
380,2,44
376,0,78
376,1,82
376,2,62
381,0,86
381,1,85
381,2,93
382,0,15
382,1,87
382,2,6
377,0,99
377,1,9
377,2,74
383,0,29
383,1,88
383,2,42
378,0,60
378,1,2
378,2,73
379,0,48
384,0,78
379,1,94
384,1,61
379,2,53
384,2,72
385,0,14
385,1,6
385,2,93
380,0,19
380,1,35
380,2,38
386,0,67
386,1,22
386,2,100
381,0,51
381,1,45
381,2,60
387,0,93
387,1,3
387,2,69
382,0,56
382,1,97
382,2,60
383,0,87
383,1,58
388,0,40
383,2,89
388,1,89
388,2,54
384,0,78
384,1,88
389,0,77
384,2,68
389,1,66
389,2,96
385,0,89
385,1,60
385,2,19
390,0,30
390,1,92
390,2,86
386,0,22
386,1,74
386,2,57
391,0,82
391,1,36
391,2,21
387,0,63
387,1,73
387,2,89
392,0,45
392,1,46
392,2,101
388,0,35
388,1,29
