step,agente,lucro,variabilidade,sustentabilidade,erroEls,erro_anteriorEls,erroEsv,erro_anteriorEsv,erroEvl,erro_anteriorEvl,saidaEvl,saidaEls,saidaEsv,fila
44,0,0.2926290128164473,0.6042553191489363,0.4917848699763594,-0.4049654011712188,-0.3894626040726589,-0.1861306729264476,-0.20399921197793533,1.064919378065762,1.0576629240506474,-0.15805163212091636,0.22402237678847914,0.06426292189702457,0
44,1,0.2926290128164473,0.6042553191489363,0.4917848699763594,-0.4049654011712188,-0.4049654011712188,-0.1861306729264476,-0.1861306729264476,1.064919378065762,1.064919378065762,-0.1,0.1,0.1,0
44,2,0.29453184318385833,0.6104166666666667,0.4915702160493827,-0.4008346446395159,-0.4049654011712188,-0.19469725698394647,-0.1861306729264476,1.07249803643683,1.064919378065762,-0.16062926696854377,0.09173848693659417,0.16853267245999087,2
45,0,0.29864071825018274,0.616326530612245,0.4913643235071807,-0.39222140484560747,-0.4008346446395159,-0.20275324993868044,-0.19469725698394647,1.063772596796143,1.07249803643683,-0.08254912071862633,0.08277352041218314,0.16444794363787177,2
45,1,0.29864071825018274,0.616326530612245,0.4913643235071807,-0.39222140484560747,-0.39222140484560747,-0.20275324993868044,-0.20275324993868044,1.063772596796143,1.063772596796143,-0.1,0.1,0.1,0
45,2,0.29864071825018274,0.616326530612245,0.4913643235071807,-0.39222140484560747,-0.39222140484560747,-0.20275324993868044,-0.20275324993868044,1.063772596796143,1.063772596796143,-0.1,0.1,0.1,0
46,0,0.29969598431652655,0.6200000000000001,0.4907037037037037,-0.3892526548006478,-0.39222140484560747,-0.2085424133811232,-0.20275324993868044,1.0687631214477056,1.063772596796143,-0.13992419721249974,0.09406249991008067,0.1463133075395421,2
46,1,0.29969598431652655,0.6200000000000001,0.4907037037037037,-0.3892526548006478,-0.3892526548006478,-0.2085424133811232,-0.2085424133811232,1.0687631214477056,1.0687631214477056,-0.1,0.1,0.1,0
46,2,0.29969598431652655,0.6200000000000001,0.4907037037037037,-0.3892526548006478,-0.3892526548006478,-0.2085424133811232,-0.2085424133811232,1.0687631214477056,1.0687631214477056,-0.1,0.1,0.1,0
47,0,0.29969598431652655,0.6200000000000001,0.4907037037037037,-0.3892526548006478,-0.3892526548006478,-0.2085424133811232,-0.2085424133811232,1.0687631214477056,1.0687631214477056,-0.1,0.1,0.1,0
47,1,0.29969598431652655,0.6200000000000001,0.4907037037037037,-0.3892526548006478,-0.3892526548006478,-0.2085424133811232,-0.2085424133811232,1.0687631214477056,1.0687631214477056,-0.1,0.1,0.1,0
47,2,0.29969598431652655,0.6200000000000001,0.4907037037037037,-0.3892526548006478,-0.3892526548006478,-0.2085424133811232,-0.2085424133811232,1.0687631214477056,1.0687631214477056,-0.1,0.1,0.1,0
48,0,0.29969598431652655,0.6200000000000001,0.4907037037037037,-0.3892526548006478,-0.3892526548006478,-0.2085424133811232,-0.2085424133811232,1.0687631214477056,1.0687631214477056,-0.1,0.1,0.1,0
48,1,0.29969598431652655,0.6200000000000001,0.4907037037037037,-0.3892526548006478,-0.3892526548006478,-0.2085424133811232,-0.2085424133811232,1.0687631214477056,1.0687631214477056,-0.1,0.1,0.1,0
48,2,0.29969598431652655,0.6200000000000001,0.4907037037037037,-0.3892526548006478,-0.3892526548006478,-0.2085424133811232,-0.2085424133811232,1.0687631214477056,1.0687631214477056,-0.1,0.1,0.1,0
49,0,0.29969598431652655,0.6200000000000001,0.4907037037037037,-0.3892526548006478,-0.3892526548006478,-0.2085424133811232,-0.2085424133811232,1.0687631214477056,1.0687631214477056,-0.1,0.1,0.1,0
49,1,0.29866935726158816,0.623529411764706,0.48843500363108205,-0.38851770442076067,-0.3892526548006478,-0.21666084323317045,-0.2085424133811232,1.0876912766735245,1.0687631214477056,-0.25142524180655135,0.09853009924022574,0.164947438816378,2
49,2,0.29356946017455815,0.6173076923076923,0.4854522792022792,-0.3952660791767896,-0.38851770442076067,-0.21359755394023314,-0.21666084323317045,1.1027653623801246,1.0876912766735245,-0.22059268565280057,0.15398699804823127,0.09387342141412539,0
50,0,0.29356946017455815,0.6173076923076923,0.4854522792022792,-0.3952660791767896,-0.3952660791767896,-0.21359755394023314,-0.21359755394023314,1.1027653623801246,1.1027653623801246,-0.1,0.1,0.1,0
50,1,0.2902044298441946,0.6075471698113208,0.4951607267645003,-0.41391872546019476,-0.3952660791767896,-0.1849838969404189,-0.21359755394023314,1.0935144585404906,1.1027653623801246,-0.081498192320732,0.24922117026724144,0.04277268600037152,0
50,2,0.287779652922372,0.612962962962963,0.489420438957476,-0.41199911157086727,-0.41391872546019476,-0.20154973704822657,-0.1849838969404189,1.1299732511954506,1.0935144585404906,-0.3916703412396799,0.09616077222134503,0.23252672086246146,2
51,0,0.287779652922372,0.612962962962963,0.489420438957476,-0.41199911157086727,-0.41199911157086727,-0.20154973704822657,-0.20154973704822657,1.1299732511954506,1.1299732511954506,-0.1,0.1,0.1,0
51,1,0.287779652922372,0.612962962962963,0.489420438957476,-0.41199911157086727,-0.41199911157086727,-0.20154973704822657,-0.20154973704822657,1.1299732511954506,1.1299732511954506,-0.1,0.1,0.1,0
51,2,0.28365708182193555,0.6054545454545456,0.48355218855218857,-0.4133888987841461,-0.41199911157086727,-0.20134022911800703,-0.20154973704822657,1.1344594732685607,1.1299732511954506,-0.1358897765848809,0.11111829770623052,0.09958098413956093,0
52,0,0.28365708182193555,0.6054545454545456,0.48355218855218857,-0.4133888987841461,-0.4133888987841461,-0.20134022911800703,-0.20134022911800703,1.1344594732685607,1.1344594732685607,-0.1,0.1,0.1,0
52,1,0.2831742061901734,0.6089285714285715,0.48310185185185184,-0.41384160481957394,-0.4133888987841461,-0.2066362550233519,-0.20134022911800703,1.150367364390628,1.1344594732685607,-0.22726312897653891,0.10362164828342282,0.14236820724275892,2
52,2,0.2784257285104058,0.6017543859649124,0.47462638076673164,-0.41337915507219586,-0.41384160481957394,-0.21126228269085426,-0.2066362550233519,1.1612743519944586,1.150367364390628,-0.1872559008306446,0.09907510050524385,0.13700822134001892,2
53,0,0.2784257285104058,0.6017543859649124,0.47462638076673164,-0.41337915507219586,-0.41337915507219586,-0.21126228269085426,-0.21126228269085426,1.1612743519944586,1.1612743519944586,-0.1,0.1,0.1,0
53,1,0.2784257285104058,0.6017543859649124,0.47462638076673164,-0.41337915507219586,-0.41337915507219586,-0.21126228269085426,-0.21126228269085426,1.1612743519944586,1.1612743519944586,-0.1,0.1,0.1,0
53,2,0.2784257285104058,0.6017543859649124,0.47462638076673164,-0.41337915507219586,-0.41337915507219586,-0.21126228269085426,-0.21126228269085426,1.1612743519944586,1.1612743519944586,-0.1,0.1,0.1,0
54,0,0.2784257285104058,0.6017543859649124,0.47462638076673164,-0.41337915507219586,-0.41337915507219586,-0.21126228269085426,-0.21126228269085426,1.1612743519944586,1.1612743519944586,-0.1,0.1,0.1,0
54,1,0.2784257285104058,0.6017543859649124,0.47462638076673164,-0.41337915507219586,-0.41337915507219586,-0.21126228269085426,-0.21126228269085426,1.1612743519944586,1.1612743519944586,-0.1,0.1,0.1,0
54,2,0.27374635579680173,0.5931034482758621,0.4664431673052363,-0.41311959315792796,-0.41337915507219586,-0.2135551248923343,-0.21126228269085426,1.1666167812517472,1.1612743519944586,-0.1427394340583085,0.0994808761714642,0.11834273761184036,2
55,0,0.27374635579680173,0.5931034482758621,0.4664431673052363,-0.41311959315792796,-0.41311959315792796,-0.2135551248923343,-0.2135551248923343,1.1666167812517472,1.1666167812517472,-0.1,0.1,0.1,0
55,1,0.26999971657991756,0.588135593220339,0.4679535467671061,-0.42302025821744094,-0.41311959315792796,-0.20434411356601564,-0.2135551248923343,1.1782822614417672,1.1666167812517472,-0.19332384152016005,0.17920532047610382,0.08157797734736269,0
55,2,0.27016203380642734,0.5933333333333334,0.4657098765432099,-0.4198919812228613,-0.42302025821744094,-0.21509571369121935,-0.20434411356601564,1.1962128614950396,1.1782822614417672,-0.24344480042617925,0.09374344601084075,0.18601280100162965,2
56,0,0.2700576395705094,0.5885245901639344,0.4726472374013358,-0.4286274874781567,-0.4198919812228613,-0.19689466625399768,-0.21509571369121935,1.1792554770896473,1.1962128614950396,-0.06608523118921542,0.16988405004236318,0.06359790512555666,0
56,1,0.2700576395705094,0.5885245901639344,0.4726472374013358,-0.4286274874781567,-0.4286274874781567,-0.19689466625399768,-0.19689466625399768,1.1792554770896473,1.1792554770896473,-0.1,0.1,0.1,0
56,2,0.2700576395705094,0.5885245901639344,0.4726472374013358,-0.4286274874781567,-0.4286274874781567,-0.19689466625399768,-0.19689466625399768,1.1792554770896473,1.1792554770896473,-0.1,0.1,0.1,0
57,0,0.2700576395705094,0.5885245901639344,0.4726472374013358,-0.4286274874781567,-0.4286274874781567,-0.19689466625399768,-0.19689466625399768,1.1792554770896473,1.1792554770896473,-0.1,0.1,0.1,0
57,1,0.2700576395705094,0.5885245901639344,0.4726472374013358,-0.4286274874781567,-0.4286274874781567,-0.19689466625399768,-0.19689466625399768,1.1792554770896473,1.1792554770896473,-0.1,0.1,0.1,0
57,2,0.2700576395705094,0.5885245901639344,0.4726472374013358,-0.4286274874781567,-0.4286274874781567,-0.19689466625399768,-0.19689466625399768,1.1792554770896473,1.1792554770896473,-0.1,0.1,0.1,0
58,0,0.2700576395705094,0.5885245901639344,0.4726472374013358,-0.4286274874781567,-0.4286274874781567,-0.19689466625399768,-0.19689466625399768,1.1792554770896473,1.1792554770896473,-0.1,0.1,0.1,0
58,1,0.2700576395705094,0.5885245901639344,0.4726472374013358,-0.4286274874781567,-0.4286274874781567,-0.19689466625399768,-0.19689466625399768,1.1792554770896473,1.1792554770896473,-0.1,0.1,0.1,0
58,2,0.26583168699230625,0.5806451612903226,0.4757765830346476,-0.4412678209239492,-0.4286274874781567,-0.18060699588477364,-0.19689466625399768,1.1842586482443223,1.1792554770896473,-0.14002536923739975,0.20112266756634012,0.06742465926155192,0
59,0,0.26583168699230625,0.5806451612903226,0.4757765830346476,-0.4412678209239492,-0.4412678209239492,-0.18060699588477364,-0.18060699588477364,1.1842586482443223,1.1842586482443223,-0.1,0.1,0.1,0
59,1,0.26583168699230625,0.5806451612903226,0.4757765830346476,-0.4412678209239492,-0.4412678209239492,-0.18060699588477364,-0.18060699588477364,1.1842586482443223,1.1842586482443223,-0.1,0.1,0.1,0
59,2,0.26583168699230625,0.5806451612903226,0.4757765830346476,-0.4412678209239492,-0.4412678209239492,-0.18060699588477364,-0.18060699588477364,1.1842586482443223,1.1842586482443223,-0.1,0.1,0.1,0
60,0,0.26583168699230625,0.5806451612903226,0.4757765830346476,-0.4412678209239492,-0.4412678209239492,-0.18060699588477364,-0.18060699588477364,1.1842586482443223,1.1842586482443223,-0.1,0.1,0.1,0
60,1,0.26583168699230625,0.5806451612903226,0.4757765830346476,-0.4412678209239492,-0.4412678209239492,-0.18060699588477364,-0.18060699588477364,1.1842586482443223,1.1842586482443223,-0.1,0.1,0.1,0
60,2,0.26274456740719493,0.5761904761904761,0.47880658436213996,-0.45125113983714343,-0.4412678209239492,-0.1690133659830628,-0.18060699588477364,1.1929681815171866,1.1842586482443223,-0.16967626618291512,0.17986655130555362,0.07681274019657833,0
61,0,0.26274456740719493,0.5761904761904761,0.47880658436213996,-0.45125113983714343,-0.45125113983714343,-0.1690133659830628,-0.1690133659830628,1.1929681815171866,1.1929681815171866,-0.1,0.1,0.1,0
61,1,0.26439582458440947,0.58125,0.48000578703703706,-0.449182006291085,-0.45125113983714343,-0.1741835921943449,-0.1690133659830628,1.198408393603181,1.1929681815171866,-0.14352169668795547,0.09586173290788316,0.14136180969025683,2
61,2,0.26439582458440947,0.58125,0.48000578703703706,-0.449182006291085,-0.449182006291085,-0.1741835921943449,-0.1741835921943449,1.198408393603181,1.198408393603181,-0.1,0.1,0.1,0
62,0,0.26439582458440947,0.58125,0.48000578703703706,-0.449182006291085,-0.449182006291085,-0.1741835921943449,-0.1741835921943449,1.198408393603181,1.198408393603181,-0.1,0.1,0.1,0
62,1,0.26439582458440947,0.58125,0.48000578703703706,-0.449182006291085,-0.449182006291085,-0.1741835921943449,-0.1741835921943449,1.198408393603181,1.198408393603181,-0.1,0.1,0.1,0
62,2,0.26439582458440947,0.58125,0.48000578703703706,-0.449182006291085,-0.449182006291085,-0.1741835921943449,-0.1741835921943449,1.198408393603181,1.198408393603181,-0.1,0.1,0.1,0
63,0,0.26439582458440947,0.58125,0.48000578703703706,-0.449182006291085,-0.449182006291085,-0.1741835921943449,-0.1741835921943449,1.198408393603181,1.198408393603181,-0.1,0.1,0.1,0
63,1,0.26439582458440947,0.58125,0.48000578703703706,-0.449182006291085,-0.449182006291085,-0.1741835921943449,-0.1741835921943449,1.198408393603181,1.198408393603181,-0.1,0.1,0.1,0
63,2,0.26439582458440947,0.58125,0.48000578703703706,-0.449182006291085,-0.449182006291085,-0.1741835921943449,-0.1741835921943449,1.198408393603181,1.198408393603181,-0.1,0.1,0.1,0
64,0,0.2604520208172942,0.5738461538461539,0.48287749287749293,-0.460625055714967,-0.449182006291085,-0.15852447621884616,-0.1741835921943449,1.203270114954125,1.198408393603181,-0.13889377080755097,0.19154439539105572,0.06868176804900253,0
64,1,0.2604520208172942,0.5738461538461539,0.48287749287749293,-0.460625055714967,-0.460625055714967,-0.15852447621884616,-0.15852447621884616,1.203270114954125,1.203270114954125,-0.1,0.1,0.1,0
64,2,0.26367560902516884,0.5803030303030303,0.48364197530864206,-0.45481239742083795,-0.460625055714967,-0.16656996422009465,-0.15852447621884616,1.2008218069485455,1.203270114954125,-0.09510338398884102,0.08837468341174196,0.16436390400998793,2
65,0,0.26802619920958093,0.5850746268656717,0.4869264787175236,-0.44955509522605236,-0.45481239742083795,-0.16775321239606944,-0.16656996422009465,1.1829008827908547,1.2008218069485455,-0.0641581516846185,0.08948539561042881,0.10946598540779831,2
65,1,0.27166934471227944,0.5911764705882353,0.4895697167755992,-0.4450854793438894,-0.44955509522605236,-0.1718721208770959,-0.16775321239606944,1.1760882561642745,1.1829008827908547,-0.08637474674683956,0.09106076823567413,0.1329512678482118,2
65,2,0.27166934471227944,0.5911764705882353,0.4895697167755992,-0.4450854793438894,-0.4450854793438894,-0.1718721208770959,-0.1718721208770959,1.1760882561642745,1.1760882561642745,-0.1,0.1,0.1,0
66,0,0.272668900577898,0.5971014492753624,0.48778851315083205,-0.4410100007960122,-0.4450854793438894,-0.1830726357425386,-0.1718721208770959,1.1898406749352706,1.1760882561642745,-0.21001935016796872,0.09184904290424559,0.1896041189235415,2
66,1,0.272668900577898,0.5971014492753624,0.48778851315083205,-0.4410100007960122,-0.4410100007960122,-0.1830726357425386,-0.1830726357425386,1.1898406749352706,1.1898406749352706,-0.1,0.1,0.1,0
66,2,0.2755753972624509,0.6014285714285714,0.4882275132275133,-0.4355594680834114,-0.4410100007960122,-0.18822028679510855,-0.1830726357425386,1.1824465369663837,1.1898406749352706,-0.08521172406222624,0.08909893457479837,0.14118120842055962,2
67,0,0.2755753972624509,0.6014285714285714,0.4882275132275133,-0.4355594680834114,-0.4355594680834114,-0.18822028679510855,-0.18822028679510855,1.1824465369663837,1.1824465369663837,-0.1,0.1,0.1,0
67,1,0.2734819469281398,0.5971830985915493,0.48761085028690665,-0.439138922427126,-0.4355594680834114,-0.1834818308874912,-0.18822028679510855,1.1836289572286292,1.1824465369663837,-0.10945936209796372,0.12863563474971676,0.09052308818476532,0
67,2,0.2734819469281398,0.5971830985915493,0.48761085028690665,-0.439138922427126,-0.439138922427126,-0.1834818308874912,-0.1834818308874912,1.1836289572286292,1.1836289572286292,-0.1,0.1,0.1,0
68,0,0.2734819469281398,0.5971830985915493,0.48761085028690665,-0.439138922427126,-0.439138922427126,-0.1834818308874912,-0.1834818308874912,1.1836289572286292,1.1836289572286292,-0.1,0.1,0.1,0
68,1,0.2734819469281398,0.5971830985915493,0.48761085028690665,-0.439138922427126,-0.439138922427126,-0.1834818308874912,-0.1834818308874912,1.1836289572286292,1.1836289572286292,-0.1,0.1,0.1,0
68,2,0.2748644125842239,0.6000000000000001,0.48546810699588483,-0.43381571595896035,-0.439138922427126,-0.19088648834019206,-0.1834818308874912,1.1828944473346408,1.1836289572286292,-0.09853098021202325,0.08935358706366872,0.15923725962160687,2
69,0,0.2722597296123812,0.5945205479452056,0.4856671740233385,-0.4394108884136816,-0.43381571595896035,-0.18309438470728798,-0.19088648834019206,1.1836521647605769,1.1828944473346408,-0.10606173940748889,0.14476137963776994,0.08441579273419184,0
69,1,0.2722597296123812,0.5945205479452056,0.4856671740233385,-0.4394108884136816,-0.4394108884136816,-0.18309438470728798,-0.18309438470728798,1.1836521647605769,1.1836521647605769,-0.1,0.1,0.1,0
69,2,0.2722597296123812,0.5945205479452056,0.4856671740233385,-0.4394108884136816,-0.4394108884136816,-0.18309438470728798,-0.18309438470728798,1.1836521647605769,1.1836521647605769,-0.1,0.1,0.1,0
70,0,0.2722597296123812,0.5945205479452056,0.4856671740233385,-0.4394108884136816,-0.4394108884136816,-0.18309438470728798,-0.18309438470728798,1.1836521647605769,1.1836521647605769,-0.1,0.1,0.1,0
70,1,0.2722597296123812,0.5945205479452056,0.4856671740233385,-0.4394108884136816,-0.4394108884136816,-0.18309438470728798,-0.18309438470728798,1.1836521647605769,1.1836521647605769,-0.1,0.1,0.1,0
70,2,0.26904667428394247,0.5878378378378379,0.4836086086086087,-0.44366855863460086,-0.4394108884136816,-0.1773094934014474,-0.18309438470728798,1.1848916713144515,1.1836521647605769,-0.10991605243099692,0.1340613617673542,0.08843021738831883,0
71,0,0.2712968767220952,0.5906666666666667,0.4838271604938273,-0.43926902234014537,-0.44366855863460086,-0.18087952512331723,-0.1773094934014474,1.1771967071766924,1.1848916713144515,-0.0846100717244819,0.09120092741108901,0.12856025377495875,2
71,1,0.2712968767220952,0.5906666666666667,0.4838271604938273,-0.43926902234014537,-0.43926902234014537,-0.18087952512331723,-0.18087952512331723,1.1771967071766924,1.1771967071766924,-0.1,0.1,0.1,0
71,2,0.26854040235033755,0.5868421052631579,0.4906189083820664,-0.4526497088424212,-0.43926902234014537,-0.1639677794386313,-0.18087952512331723,1.1853028450354532,1.1771967071766924,-0.1648491028700864,0.20704549201820643,0.06617650863062816,0
72,0,0.26508949383969405,0.5805194805194805,0.49723424723424736,-0.46687201190546673,-0.4526497088424212,-0.1434667329521914,-0.1639677794386313,1.1898999923042388,1.1853028450354532,-0.1367771781502846,0.21377842450436446,0.05899790702712018,0
72,1,0.26508949383969405,0.5805194805194805,0.49723424723424736,-0.46687201190546673,-0.46687201190546673,-0.1434667329521914,-0.1434667329521914,1.1898999923042388,1.1898999923042388,-0.1,0.1,0.1,0
72,2,0.26172211732007594,0.5743589743589744,0.4908594491927826,-0.46680843620209933,-0.46687201190546673,-0.1453786375661375,-0.1434667329521914,1.1945373980623724,1.1898999923042388,-0.13709924606506832,0.0998728485932652,0.11529523691156887,2
73,0,0.2637404357699168,0.5797468354430381,0.4901312705110174,-0.4618983696042542,-0.46680843620209933,-0.1545770661491186,-0.1453786375661375,1.1981719782582012,1.1945373980623724,-0.12907664156663082,0.0901798668043097,0.1735874286638487,2
73,1,0.2637404357699168,0.5797468354430381,0.4901312705110174,-0.4618983696042542,-0.4618983696042542,-0.1545770661491186,-0.1545770661491186,1.1981719782582012,1.1981719782582012,-0.1,0.1,0.1,0
73,2,0.2637404357699168,0.5797468354430381,0.4901312705110174,-0.4618983696042542,-0.4618983696042542,-0.1545770661491186,-0.1545770661491186,1.1981719782582012,1.1981719782582012,-0.1,0.1,0.1,0
74,0,0.26050447180279135,0.57375,0.4840046296296297,-0.4617727685742702,-0.4618983696042542,-0.1564189461792946,-0.1545770661491186,1.2024573936463694,1.1981719782582012,-0.13428332310534544,0.09974879794003202,0.11473504024140815,2
74,1,0.26050447180279135,0.57375,0.4840046296296297,-0.4617727685742702,-0.4617727685742702,-0.1564189461792946,-0.1564189461792946,1.2024573936463694,1.2024573936463694,-0.1,0.1,0.1,0
74,2,0.26050447180279135,0.57375,0.4840046296296297,-0.4617727685742702,-0.4617727685742702,-0.1564189461792946,-0.1564189461792946,1.2024573936463694,1.2024573936463694,-0.1,0.1,0.1,0
75,0,0.26050447180279135,0.57375,0.4840046296296297,-0.4617727685742702,-0.4617727685742702,-0.1564189461792946,-0.1564189461792946,1.2024573936463694,1.2024573936463694,-0.1,0.1,0.1,0
75,1,0.26050447180279135,0.57375,0.4840046296296297,-0.4617727685742702,-0.4617727685742702,-0.1564189461792946,-0.1564189461792946,1.2024573936463694,1.2024573936463694,-0.1,0.1,0.1,0
75,2,0.26050447180279135,0.57375,0.4840046296296297,-0.4617727685742702,-0.4617727685742702,-0.1564189461792946,-0.1564189461792946,1.2024573936463694,1.2024573936463694,-0.1,0.1,0.1,0
76,0,0.26050447180279135,0.57375,0.4840046296296297,-0.4617727685742702,-0.4617727685742702,-0.1564189461792946,-0.1564189461792946,1.2024573936463694,1.2024573936463694,-0.1,0.1,0.1,0
76,1,0.26050447180279135,0.57375,0.4840046296296297,-0.4617727685742702,-0.4617727685742702,-0.1564189461792946,-0.1564189461792946,1.2024573936463694,1.2024573936463694,-0.1,0.1,0.1,0
76,2,0.26050447180279135,0.57375,0.4840046296296297,-0.4617727685742702,-0.4617727685742702,-0.1564189461792946,-0.1564189461792946,1.2024573936463694,1.2024573936463694,-0.1,0.1,0.1,0
77,0,0.262351113718279,0.5777777777777777,0.4844307270233197,-0.45843420104594257,-0.4617727685742702,-0.1615622032288697,-0.1564189461792946,1.2023073185738937,1.2024573936463694,-0.09969984985504868,0.09332286494334477,0.14114605639660063,2
77,1,0.2593329413018813,0.5719512195121951,0.49071815718157186,-0.47152364854124434,-0.45843420104594257,-0.14202795546079114,-0.1615622032288697,1.205470761411697,1.2023073185738937,-0.12530754270242675,0.20471557996241418,0.060931504463842906,0
77,2,0.2593329413018813,0.5719512195121951,0.49071815718157186,-0.47152364854124434,-0.47152364854124434,-0.14202795546079114,-0.14202795546079114,1.205470761411697,1.205470761411697,-0.1,0.1,0.1,0
78,0,0.2593329413018813,0.5719512195121951,0.49071815718157186,-0.47152364854124434,-0.47152364854124434,-0.14202795546079114,-0.14202795546079114,1.205470761411697,1.205470761411697,-0.1,0.1,0.1,0
78,1,0.2611986650855713,0.5746987951807229,0.4898259705488622,-0.46675211036096814,-0.47152364854124434,-0.14768227346843685,-0.14202795546079114,1.2002363411483965,1.205470761411697,-0.08953115947339887,0.0904569236394476,0.14523454406116568,2
78,2,0.2611986650855713,0.5746987951807229,0.4898259705488622,-0.46675211036096814,-0.46675211036096814,-0.14768227346843685,-0.14768227346843685,1.2002363411483965,1.2002363411483965,-0.1,0.1,0.1,0
79,0,0.2611986650855713,0.5746987951807229,0.4898259705488622,-0.46675211036096814,-0.46675211036096814,-0.14768227346843685,-0.14768227346843685,1.2002363411483965,1.2002363411483965,-0.1,0.1,0.1,0
79,1,0.25887085412535443,0.5714285714285714,0.4892857142857143,-0.4709208820795676,-0.46675211036096814,-0.14374999999999988,-0.14768227346843685,1.2073885967551428,1.2002363411483965,-0.1572180448539701,0.1333501737487958,0.09213545306312607,0
79,2,0.259572328361744,0.5764705882352941,0.4886274509803921,-0.4687725222131242,-0.4709208820795676,-0.15238095238095237,-0.14374999999999988,1.2208476222161702,1.2073885967551428,-0.20767220368821918,0.0957032802671132,0.16904761904761995,2
80,0,0.26093985673925757,0.5813953488372092,0.48798449612403094,-0.46527019031986927,-0.4687725222131242,-0.16066666666666668,-0.15238095238095237,1.2280818120405603,1.2208476222161702,-0.15787351859512136,0.09299533621349013,0.1662857142857145,2
80,1,0.26093985673925757,0.5813953488372092,0.48798449612403094,-0.46527019031986927,-0.46527019031986927,-0.16066666666666668,-0.16066666666666668,1.2280818120405603,1.2280818120405603,-0.1,0.1,0.1,0
80,2,0.260059192129047,0.5781609195402297,0.49131545338441884,-0.4706879453157166,-0.46527019031986927,-0.1502098519991163,-0.16066666666666668,1.2231897084927257,1.2280818120405603,-0.09021579290433071,0.14334203996677877,0.07908637066489924,0
81,0,0.260059192129047,0.5781609195402297,0.49131545338441884,-0.4706879453157166,-0.4706879453157166,-0.1502098519991163,-0.1502098519991163,1.2231897084927257,1.2231897084927257,-0.1,0.1,0.1,0
81,1,0.26272234261551425,0.5818181818181818,0.49246632996633005,-0.46651714720582704,-0.4706879453157166,-0.15357349537037018,-0.1502098519991163,1.2145744287521603,1.2231897084927257,-0.08276944051886917,0.09165840378022086,0.1269091469700311,2
81,2,0.26272234261551425,0.5818181818181818,0.49246632996633005,-0.46651714720582704,-0.46651714720582704,-0.15357349537037018,-0.15357349537037018,1.2145744287521603,1.2145744287521603,-0.1,0.1,0.1,0
82,0,0.26272234261551425,0.5818181818181818,0.49246632996633005,-0.46651714720582704,-0.46651714720582704,-0.15357349537037018,-0.15357349537037018,1.2145744287521603,1.2145744287521603,-0.1,0.1,0.1,0
82,1,0.2627653473399105,0.5842696629213482,0.4930191427382439,-0.46702810385717786,-0.46651714720582704,-0.15617877492877472,-0.15357349537037018,1.2235415317741385,1.2145744287521603,-0.17173682417582584,0.10408765321080651,0.12084223646723627,2
82,2,0.2627653473399105,0.5842696629213482,0.4930191427382439,-0.46702810385717786,-0.46702810385717786,-0.15617877492877472,-0.15617877492877472,1.2235415317741385,1.2235415317741385,-0.1,0.1,0.1,0
83,0,0.2627653473399105,0.5842696629213482,0.4930191427382439,-0.46702810385717786,-0.46702810385717786,-0.15617877492877472,-0.15617877492877472,1.2235415317741385,1.2235415317741385,-0.1,0.1,0.1,0
83,1,0.2627653473399105,0.5842696629213482,0.4930191427382439,-0.46702810385717786,-0.46702810385717786,-0.15617877492877472,-0.15617877492877472,1.2235415317741385,1.2235415317741385,-0.1,0.1,0.1,0
83,2,0.2627653473399105,0.5842696629213482,0.4930191427382439,-0.46702810385717786,-0.46702810385717786,-0.15617877492877472,-0.15617877492877472,1.2235415317741385,1.2235415317741385,-0.1,0.1,0.1,0
84,0,0.2627653473399105,0.5842696629213482,0.4930191427382439,-0.46702810385717786,-0.46702810385717786,-0.15617877492877472,-0.15617877492877472,1.2235415317741385,1.2235415317741385,-0.1,0.1,0.1,0
84,1,0.2627653473399105,0.5842696629213482,0.4930191427382439,-0.46702810385717786,-0.46702810385717786,-0.15617877492877472,-0.15617877492877472,1.2235415317741385,1.2235415317741385,-0.1,0.1,0.1,0
84,2,0.26587245460239667,0.5877777777777777,0.4933024691358025,-0.46103562978679524,-0.46702810385717786,-0.1607330392774626,-0.15617877492877472,1.2107509356573989,1.2235415317741385,-0.0744188077665208,0.08801505185923478,0.1364341147895031,2
85,0,0.26587245460239667,0.5877777777777777,0.4933024691358025,-0.46103562978679524,-0.46103562978679524,-0.1607330392774626,-0.1607330392774626,1.2107509356573989,1.2107509356573989,-0.1,0.1,0.1,0
85,1,0.26587245460239667,0.5877777777777777,0.4933024691358025,-0.46103562978679524,-0.46103562978679524,-0.1607330392774626,-0.1607330392774626,1.2107509356573989,1.2107509356573989,-0.1,0.1,0.1,0
85,2,0.26395529105842463,0.5835164835164834,0.4933760683760684,-0.4650018353601441,-0.46103562978679524,-0.1544779242519354,-0.1607330392774626,1.2106640907884896,1.2107509356573989,-0.09982631026218139,0.13172964458679096,0.08748976994894561,0
86,0,0.26395529105842463,0.5835164835164834,0.4933760683760684,-0.4650018353601441,-0.4650018353601441,-0.1544779242519354,-0.1544779242519354,1.2106640907884896,1.2106640907884896,-0.1,0.1,0.1,0
86,1,0.26395529105842463,0.5835164835164834,0.4933760683760684,-0.4650018353601441,-0.4650018353601441,-0.1544779242519354,-0.1544779242519354,1.2106640907884896,1.2106640907884896,-0.1,0.1,0.1,0
