Step,Agent_ID,Yard
168,0,62
168,1,29
168,2,90
169,0,74
169,1,57
169,2,10
170,0,18
170,1,55
170,2,18
171,0,59
171,1,70
171,2,51
172,0,16
172,1,26
172,2,103
173,0,46
173,1,68
173,2,4
174,0,96
174,1,29
174,2,9
175,0,58
175,1,31
175,2,51
176,0,34
176,1,21
176,2,82
177,0,9
177,1,80
177,2,104
178,0,25
178,1,65
178,2,74
179,0,40
179,1,17
179,2,88
180,0,0
180,1,50
180,2,21
181,0,10
181,1,98
181,2,24
182,0,97
182,1,84
182,2,103
183,0,17
183,1,37
183,2,0
184,0,45
184,1,83
184,2,18
185,0,1
185,1,82
185,2,28
186,0,20
186,1,88
186,2,44
187,0,66
187,1,48
187,2,105
188,0,94
188,1,8
188,2,11
189,0,7
189,1,52
189,2,19
190,0,14
190,1,49
190,2,29
191,0,28
191,1,67
191,2,75
192,0,89
192,1,95
192,2,36
193,0,97
193,1,62
193,2,17
194,0,64
194,1,46
194,2,29
195,0,43
195,1,29
195,2,76
196,0,32
196,1,23
196,2,68
197,0,43
197,1,88
197,2,59
198,0,28
198,1,61
198,2,39
199,0,86
199,1,77
199,2,14
200,0,94
200,1,55
200,2,72
201,0,52
201,1,22
201,2,13
202,0,48
202,1,37
202,2,51
203,0,3
203,1,35
203,2,8
204,0,39
204,1,104
204,2,104
205,0,4
205,1,66
205,2,100
206,0,12
206,1,90
206,2,78
207,0,89
207,1,102
207,2,23
208,0,100
208,1,87
208,2,28
209,0,60
209,1,79
209,2,83
210,0,47
210,1,32
210,2,64
211,0,42
211,1,47
211,2,24
212,0,26
212,1,33
212,2,84
213,0,44
213,1,3
213,2,93
214,0,3
214,1,40
214,2,95
215,0,51
215,1,47
215,2,42
216,0,37
216,1,28
216,2,80
217,0,1
217,1,34
217,2,96
218,0,18
218,1,27
218,2,5
219,0,90
219,1,40
219,2,26
220,0,66
220,1,50
220,2,103
221,0,90
221,1,3
221,2,87
222,0,28
222,1,9
222,2,64
223,0,84
223,1,0
223,2,31
224,0,6
224,1,22
224,2,95
225,0,36
225,1,56
225,2,76
226,0,57
226,1,70
226,2,42
227,0,53
227,1,50
227,2,97
228,0,25
228,1,59
228,2,32
229,0,35
229,1,97
229,2,84
230,0,12
230,1,5
230,2,33
231,0,56
231,1,25
231,2,15
232,0,67
232,1,103
232,2,85
233,0,17
233,1,52
233,2,72
234,0,45
234,1,63
234,2,34
235,0,35
235,1,75
235,2,82
236,0,31
236,1,78
236,2,2
237,0,86
237,1,31
237,2,25
238,0,39
238,1,22
238,2,47
239,0,55
239,1,46
239,2,35
240,0,43
240,1,44
240,2,81
241,0,26
241,1,28
241,2,4
242,0,45
242,1,43
242,2,47
243,0,100
243,1,94
243,2,3
244,0,61
244,1,81
244,2,21
245,0,40
245,1,29
245,2,29
246,0,10
246,1,81
246,2,63
247,0,47
247,1,11
247,2,4
248,0,14
248,1,98
248,2,19
249,0,32
249,1,95
249,2,49
250,0,3
250,1,49
250,2,61
251,0,47
251,1,88
251,2,88
252,0,0
252,1,22
252,2,87
253,0,8
253,1,60
253,2,80
254,0,86
254,1,46
254,2,75
255,0,61
255,1,73
255,2,7
256,0,88
256,1,52
256,2,85
257,0,90
257,1,20
257,2,16
258,0,4
258,1,19
258,2,61
259,0,13
259,1,73
259,2,28
260,0,25
260,1,100
260,2,67
261,0,45
261,1,54
261,2,32
262,0,8
262,1,100
262,2,103
263,0,88
263,1,100
263,2,76
264,0,45
264,1,79
264,2,45
265,0,42
265,1,78
265,2,27
266,0,29
266,1,90
266,2,9
267,0,59
267,1,1
267,2,94
268,0,14
268,1,58
268,2,68
269,0,55
269,1,23
269,2,84
270,0,11
270,1,49
270,2,22
271,0,11
271,1,13
271,2,27
272,0,15
272,1,22
272,2,60
273,0,74
273,1,65
273,2,38
274,0,89
274,1,63
274,2,85
275,0,76
275,1,27
275,2,98
276,0,94
276,1,6
276,2,76
277,0,89
277,1,61
277,2,73
278,0,78
278,1,1
278,2,63
279,0,101
279,1,54
279,2,80
280,0,22
280,1,22
280,2,35
281,0,97
281,1,97
281,2,2
282,0,27
282,1,102
282,2,79
283,0,81
283,1,68
283,2,88
284,0,1
284,1,59
284,2,20
285,0,70
285,1,28
285,2,87
286,0,27
286,1,7
286,2,83
287,0,70
287,1,5
287,2,68
288,0,80
288,1,9
288,2,56
289,0,44
289,1,56
289,2,9
290,0,93
290,1,92
290,2,55
291,0,10
291,1,72
291,2,68
292,0,55
292,1,14
292,2,67
293,0,10
293,1,97
293,2,60
294,0,65
294,1,36
294,2,73
295,0,15
295,1,51
295,2,54
296,0,83
296,1,59
296,2,47
297,0,14
297,1,54
297,2,59
298,0,30
298,1,90
298,2,54
299,0,4
299,1,15
299,2,94
300,0,78
300,1,93
300,2,100
301,0,60
301,1,53
301,2,40
302,0,105
302,1,39
302,2,62
303,0,80
303,1,81
303,2,66
304,0,70
304,1,18
304,2,84
305,0,59
305,1,21
305,2,7
306,0,42
306,1,79
306,2,95
307,0,91
307,1,80
307,2,25
308,0,68
308,1,72
308,2,105
309,0,31
309,1,82
309,2,36
310,0,47
310,1,21
310,2,8
311,0,36
311,1,4
311,2,72
312,0,37
312,1,37
312,2,100
313,0,46
313,1,42
313,2,79
314,0,75
314,1,6
314,2,30
315,0,94
315,1,102
315,2,72
316,0,89
316,1,52
316,2,14
317,0,8
317,1,7
317,2,22
318,0,53
318,1,62
318,2,50
319,0,86
319,1,9
319,2,62
320,0,92
320,1,98
320,2,33
321,0,67
321,1,4
321,2,60
322,0,48
322,1,58
322,2,76
323,0,86
323,1,28
323,2,45
324,0,18
324,1,15
324,2,22
325,0,98
325,1,16
325,2,72
326,0,78
326,1,88
326,2,30
327,0,2
327,1,15
327,2,21
328,0,12
328,1,26
328,2,88
329,0,93
329,1,78
329,2,95
330,0,28
330,1,101
330,2,62
331,0,75
331,1,92
331,2,57
332,0,94
332,1,4
332,2,31
333,0,84
333,1,42
333,2,32
334,0,104
334,1,67
334,2,7
335,0,66
335,1,24
335,2,37
336,0,47
336,1,85
336,2,81
337,0,79
337,1,34
337,2,31
338,0,44
338,1,89
338,2,95
339,0,84
339,1,7
339,2,70
340,0,54
340,1,2
340,2,0
341,0,19
341,1,32
341,2,22
342,0,10
342,1,63
342,2,95
343,0,34
343,1,96
343,2,79
344,0,16
344,1,96
344,2,57
345,0,29
345,1,52
345,2,27
346,0,100
346,1,51
346,2,68
347,0,60
347,1,28
347,2,57
348,0,67
348,1,84
348,2,19
349,0,40
349,1,99
349,2,56
350,0,71
350,1,84
350,2,59
351,0,37
351,1,75
351,2,86
352,0,58
352,1,21
352,2,79
353,0,15
353,1,90
353,2,3
354,0,28
354,1,14
354,2,42
355,0,67
355,1,50
355,2,18
356,0,35
356,1,17
356,2,62
357,0,25
357,1,78
357,2,99
358,0,75
358,1,60
358,2,60
359,0,31
359,1,96
359,2,38
360,0,19
360,1,28
360,2,61
361,0,49
361,1,105
361,2,86
362,0,0
362,1,15
362,2,33
363,0,105
363,1,100
363,2,84
364,0,30
364,1,60
364,2,18
365,0,24
365,1,100
365,2,65
366,0,21
366,1,54
366,2,51
367,0,27
367,1,72
367,2,64
368,0,75
368,1,38
368,2,99
369,0,89
369,1,0
369,2,102
370,0,55
370,1,95
370,2,86
371,0,58
371,1,49
371,2,15
372,0,42
372,1,67
372,2,66
373,0,57
373,1,84
373,2,77
374,0,16
374,1,60
374,2,1
375,0,77
375,1,53
375,2,33
376,0,64
376,1,102
376,2,33
377,0,66
377,1,81
377,2,35
378,0,29
378,1,95
378,2,82
379,0,61
379,1,27
379,2,49
380,0,54
380,1,61
380,2,69
381,0,74
381,1,6
381,2,34
382,0,41
382,1,93
382,2,16
383,0,12
383,1,29
383,2,76
384,0,98
384,1,20
384,2,13
385,0,100
385,1,0
385,2,95
386,0,57
386,1,65
386,2,40
387,0,91
387,1,73
387,2,82
388,0,25
388,1,63
388,2,57
389,0,97
389,1,82
389,2,101
390,0,95
390,1,61
390,2,98
391,0,40
391,1,57
391,2,48
392,0,0
392,1,60
392,2,46
393,0,93
393,1,37
393,2,35
394,0,99
394,1,39
394,2,10
395,0,90
395,1,89
395,2,90
396,0,21
396,1,95
396,2,101
397,0,49
397,1,53
397,2,37
398,0,26
398,1,74
398,2,40
399,0,73
399,1,47
399,2,91
400,0,94
400,1,29
400,2,96
401,0,24
401,1,72
401,2,91
402,0,40
402,1,21
402,2,42
403,0,37
403,1,58
403,2,31
404,0,101
404,1,48
404,2,34
405,0,54
405,1,55
405,2,104
406,0,95
406,1,14
406,2,83
407,0,54
407,1,93
407,2,49
408,0,54
408,1,26
408,2,51
409,0,77
409,1,51
409,2,36
410,0,41
410,1,29
410,2,27
411,0,35
411,1,85
411,2,65
412,0,51
412,1,77
412,2,16
413,0,3
413,1,98
413,2,0
414,0,48
414,1,38
414,2,26
415,0,39
415,1,77
415,2,87
416,0,52
416,1,45
416,2,82
417,0,105
417,1,46
417,2,54
418,0,38
418,1,43
418,2,34
419,0,101
419,1,12
419,2,95
420,0,77
420,1,56
420,2,100
421,0,14
421,1,42
421,2,21
422,0,6
422,1,60
422,2,35
423,0,87
423,1,10
423,2,50
424,0,40
424,1,41
424,2,31
425,0,85
425,1,88
425,2,16
426,0,92
426,1,31
426,2,39
427,0,105
427,1,98
427,2,89
428,0,105
428,1,46
428,2,72
429,0,43
429,1,71
429,2,37
430,0,93
430,1,30
430,2,85
431,0,57
431,1,8
431,2,103
432,0,41
432,1,94
432,2,42
433,0,54
433,1,71
433,2,72
434,0,56
434,1,15
434,2,98
435,0,14
435,1,18
435,2,29
436,0,72
436,1,74
436,2,16
437,0,85
437,1,71
437,2,12
438,0,17
438,1,47
438,2,77
439,0,29
439,1,12
439,2,63
440,0,12
440,1,25
440,2,79
441,0,78
441,1,10
441,2,105
442,0,79
442,1,3
442,2,53
443,0,10
443,1,96
443,2,69
444,0,63
444,1,105
444,2,69
445,0,89
445,1,21
445,2,49
446,0,12
446,1,86
446,2,38
447,0,77
447,1,24
447,2,8
448,0,35
448,1,78
448,2,13
449,0,25
449,1,25
449,2,47
450,0,18
450,1,38
450,2,27
451,0,8
451,1,42
451,2,76
452,0,4
452,1,67
452,2,53
453,0,8
453,1,6
453,2,76
454,0,4
454,1,5
454,2,8
455,0,38
455,1,4
455,2,71
456,0,79
456,1,12
456,2,4
457,0,53
457,1,62
457,2,94
458,0,95
458,1,24
458,2,100
459,0,105
459,1,63
459,2,82
460,0,65
460,1,105
460,2,98
461,0,87
461,1,68
461,2,102
462,0,9
462,1,45
462,2,15
463,0,40
463,1,21
463,2,38
464,0,77
464,1,11
464,2,17
465,0,57
465,1,98
465,2,100
466,0,105
466,1,11
466,2,34
467,0,85
467,1,63
467,2,69
468,0,76
468,1,59
468,2,31
469,0,103
469,1,54
469,2,71
470,0,92
470,1,83
470,2,85
471,0,0
471,1,69
471,2,13
472,0,37
472,1,30
472,2,34
473,0,96
473,1,95
473,2,103
474,0,50
474,1,102
474,2,18
475,0,85
475,1,10
475,2,21
476,0,72
476,1,7
476,2,48
477,0,42
477,1,5
477,2,81
478,0,37
478,1,18
478,2,60
479,0,32
479,1,34
479,2,65
480,0,103
480,1,65
480,2,29
481,0,11
481,1,32
481,2,54
482,0,27
482,1,1
482,2,10
483,0,1
483,1,10
483,2,16
484,0,88
484,1,80
484,2,86
485,0,26
485,1,67
485,2,69
486,0,48
486,1,21
486,2,31
487,0,6
487,1,73
487,2,11
488,0,99
488,1,42
488,2,41
489,0,64
489,1,28
489,2,15
490,0,90
490,1,47
490,2,82
491,0,13
491,1,53
491,2,0
492,0,92
492,1,57
492,2,81
493,0,93
493,1,62
493,2,74
494,0,11
494,1,7
494,2,74
495,0,31
495,1,36
495,2,60
496,0,86
496,1,95
496,2,29
497,0,15
497,1,99
497,2,95
498,0,86
498,1,53
498,2,50
499,0,50
499,1,84
499,2,23
500,0,85
500,1,87
500,2,80
501,0,71
501,1,33
501,2,64
502,0,38
502,1,61
502,2,90
503,0,16
503,1,24
503,2,24
504,0,66
504,1,54
504,2,63
505,0,30
505,1,88
505,2,45
506,0,90
506,1,33
506,2,83
507,0,0
507,1,69
507,2,60
508,0,2
508,1,88
508,2,10
509,0,33
509,1,10
509,2,69
510,0,10
510,1,21
510,2,63
511,0,52
511,1,100
511,2,51
512,0,43
512,1,77
512,2,81
513,0,56
513,1,71
513,2,99
514,0,1
514,1,80
514,2,62
515,0,3
515,1,57
515,2,88
516,0,69
516,1,35
516,2,79
517,0,92
517,1,60
517,2,0
518,0,75
518,1,40
518,2,50
519,0,8
519,1,76
519,2,27
520,0,32
520,1,26
520,2,101
521,0,86
521,1,85
521,2,88
522,0,10
522,1,12
522,2,91
523,0,92
523,1,18
523,2,16
524,0,87
524,1,51
524,2,3
525,0,37
525,1,1
525,2,51
526,0,84
526,1,12
526,2,77
527,0,68
527,1,90
527,2,89
528,0,44
528,1,33
528,2,17
529,0,92
529,1,64
529,2,20
530,0,41
530,1,53
530,2,96
531,0,5
531,1,41
531,2,79
532,0,12
532,1,77
532,2,55
533,0,42
533,1,70
533,2,62
534,0,65
534,1,85
534,2,101
535,0,50
535,1,15
535,2,27
536,0,45
536,1,97
536,2,39
537,0,60
537,1,8
537,2,43
538,0,4
538,1,105
538,2,2
539,0,45
539,1,72
539,2,34
540,0,85
540,1,63
540,2,36
541,0,70
541,1,12
541,2,8
542,0,40
542,1,84
542,2,99
543,0,74
543,1,8
543,2,29
544,0,73
544,1,100
544,2,63
545,0,20
545,1,64
545,2,82
546,0,55
546,1,97
546,2,82
547,0,23
547,1,7
547,2,47
548,0,46
548,1,21
548,2,70
549,0,8
549,1,2
549,2,49
550,0,46
550,1,31
550,2,21
551,0,76
551,1,42
551,2,38
552,0,30
552,1,8
552,2,91
553,0,90
553,1,31
553,2,89
554,0,56
554,1,27
554,2,81
555,0,42
555,1,40
555,2,38
556,0,0
556,1,69
556,2,94
557,0,44
557,1,77
557,2,27
558,0,37
558,1,47
558,2,91
559,0,72
559,1,89
559,2,81
560,0,102
560,1,103
560,2,99
561,0,26
561,1,1
561,2,6
562,0,63
562,1,44
562,2,69
563,0,79
563,1,69
563,2,101
564,0,56
564,1,92
564,2,87
565,0,22
565,1,35
565,2,70
566,0,43
566,1,47
566,2,83
567,0,51
567,1,17
567,2,87
568,0,41
568,1,31
568,2,14
569,0,84
569,1,0
569,2,100
570,0,84
570,1,33
570,2,38
571,0,9
571,1,45
571,2,99
572,0,15
572,1,11
572,2,63
573,0,83
573,1,15
573,2,72
574,0,55
574,1,62
574,2,82
575,0,10
575,1,27
575,2,3
576,0,28
576,1,29
576,2,78
577,0,33
577,1,97
577,2,98
578,0,52
578,1,75
578,2,84
579,0,92
579,1,5
579,2,76
580,0,22
580,1,29
580,2,45
581,0,31
581,1,80
581,2,72
582,0,63
582,1,13
582,2,27
583,0,72
583,1,102
583,2,34
584,0,0
584,1,105
584,2,66
585,0,22
585,1,69
585,2,8
586,0,14
586,1,0
586,2,29
587,0,84
587,1,52
587,2,40
588,0,82
588,1,79
588,2,73
589,0,62
589,1,34
589,2,3
590,0,87
590,1,96
590,2,0
591,0,8
591,1,54
591,2,64
592,0,30
592,1,59
592,2,25
593,0,16
593,1,34
593,2,20
594,0,11
594,1,12
594,2,104
595,0,27
595,1,0
595,2,10
596,0,69
596,1,0
596,2,20
597,0,68
597,1,58
597,2,95
598,0,70
598,1,0
598,2,63
599,0,102
599,1,73
599,2,78
600,0,73
600,1,26
600,2,53
601,0,62
601,1,48
601,2,30
602,0,13
602,1,12
602,2,28
603,0,16
603,1,13
603,2,18
604,0,8
604,1,34
604,2,49
605,0,84
605,1,17
605,2,22
606,0,94
606,1,78
606,2,86
607,0,56
607,1,88
607,2,86
608,0,90
608,1,58
608,2,33
609,0,70
609,1,76
609,2,60
610,0,17
610,1,76
610,2,82
611,0,18
611,1,16
611,2,61
612,0,47
612,1,5
612,2,76
613,0,22
613,1,53
613,2,85
614,0,100
614,1,10
614,2,67
615,0,95
615,1,26
615,2,28
616,0,27
616,1,7
616,2,91
617,0,48
617,1,36
617,2,15
618,0,20
618,1,44
618,2,2
619,0,45
619,1,34
619,2,98
620,0,0
620,1,21
620,2,64
621,0,0
621,1,76
621,2,86
622,0,34
622,1,13
622,2,36
623,0,29
623,1,66
623,2,76
624,0,42
624,1,36
624,2,14
625,0,85
625,1,93
625,2,86
626,0,91
626,1,104
626,2,96
627,0,73
627,1,96
627,2,99
628,0,73
628,1,93
628,2,3
629,0,46
629,1,45
629,2,98
630,0,54
630,1,42
630,2,2
631,0,101
631,1,19
631,2,12
632,0,20
632,1,44
632,2,41
633,0,95
633,1,102
633,2,62
634,0,1
634,1,6
634,2,32
635,0,92
635,1,0
635,2,101
636,0,10
636,1,42
636,2,17
637,0,30
637,1,12
637,2,73
638,0,44
638,1,101
638,2,47
639,0,34
639,1,28
639,2,99
640,0,73
640,1,55
640,2,90
641,0,82
641,1,83
641,2,24
642,0,37
642,1,74
642,2,63
643,0,28
643,1,10
643,2,61
644,0,92
644,1,67
644,2,92
645,0,42
645,1,21
645,2,101
646,0,38
646,1,26
646,2,66
647,0,79
647,1,45
647,2,31
648,0,41
648,1,102
648,2,96
649,0,28
649,1,28
649,2,56
650,0,62
650,1,5
650,2,97
651,0,41
651,1,37
651,2,21
652,0,87
652,1,51
652,2,96
653,0,105
653,1,54
653,2,9
654,0,64
654,1,5
654,2,86
655,0,32
655,1,13
655,2,87
656,0,64
656,1,56
656,2,63
657,0,89
657,1,83
657,2,93
658,0,74
658,1,63
658,2,81
659,0,38
659,1,93
659,2,20
660,0,98
660,1,73
660,2,8
661,0,31
661,1,90
661,2,82
662,0,39
662,1,64
662,2,5
663,0,45
663,1,28
663,2,15
664,0,90
664,1,0
664,2,28
665,0,44
665,1,75
665,2,5
666,0,25
666,1,103
666,2,75
667,0,12
667,1,41
667,2,73
668,0,84
668,1,9
668,2,8
669,0,25
669,1,5
669,2,8
670,0,103
670,1,2
670,2,8
671,0,21
671,1,1
671,2,13
672,0,37
672,1,83
672,2,61
673,0,76
673,1,93
673,2,94
674,0,74
674,1,105
674,2,31
675,0,42
675,1,14
675,2,75
676,0,31
676,1,16
676,2,82
677,0,96
677,1,43
677,2,15
678,0,71
678,1,59
678,2,62
679,0,104
679,1,39
679,2,64
680,0,29
680,1,41
680,2,17
681,0,44
681,1,60
681,2,83
682,0,63
682,1,7
682,2,30
683,0,82
683,1,60
683,2,100
684,0,7
684,1,82
684,2,14
685,0,53
685,1,40
685,2,72
686,0,104
686,1,59
686,2,52
687,0,23
687,1,86
687,2,55
688,0,77
688,1,74
688,2,44
689,0,64
689,1,48
689,2,63
690,0,1
690,1,22
690,2,3
691,0,100
691,1,18
691,2,18
692,0,83
692,1,61
692,2,50
693,0,2
693,1,67
693,2,15
694,0,6
694,1,37
694,2,29
695,0,9
695,1,68
695,2,41
696,0,65
696,1,75
696,2,80
697,0,24
697,1,75
697,2,73
698,0,100
698,1,84
698,2,23
699,0,30
699,1,37
699,2,0
700,0,2
700,1,31
700,2,63
701,0,30
701,1,31
701,2,25
702,0,93
702,1,11
702,2,44
703,0,76
703,1,24
703,2,11
704,0,36
704,1,52
704,2,11
705,0,57
705,1,1
705,2,38
706,0,34
706,1,36
706,2,95
707,0,16
707,1,64
707,2,56
708,0,81
708,1,33
708,2,69
709,0,60
709,1,12
709,2,20
710,0,88
710,1,91
710,2,73
711,0,56
711,1,67
711,2,104
712,0,104
712,1,52
712,2,80
713,0,4
713,1,21
713,2,104
714,0,97
714,1,6
714,2,46
715,0,83
715,1,67
715,2,56
716,0,0
716,1,19
716,2,62
717,0,86
717,1,40
717,2,1
718,0,28
718,1,11
718,2,70
719,0,53
719,1,35
719,2,39
720,0,12
720,1,92
720,2,84
721,0,51
721,1,81
721,2,53
722,0,90
722,1,103
722,2,32
723,0,98
723,1,77
723,2,94
724,0,0
724,1,96
724,2,61
725,0,38
725,1,104
725,2,77
726,0,46
726,1,94
726,2,95
727,0,26
727,1,84
727,2,100
728,0,13
728,1,28
728,2,35
729,0,52
729,1,77
729,2,81
730,0,104
730,1,53
730,2,52
731,0,22
731,1,13
731,2,28
732,0,65
732,1,49
732,2,83
733,0,104
733,1,15
733,2,12
734,0,84
734,1,90
734,2,9
735,0,33
735,1,56
735,2,15
736,0,30
736,1,100
736,2,94
737,0,56
737,1,44
737,2,17
738,0,3
738,1,27
738,2,63
739,0,11
739,1,21
739,2,14
740,0,63
740,1,99
740,2,24
741,0,19
741,1,77
741,2,75
742,0,23
742,1,63
742,2,62
743,0,33
743,1,19
743,2,80
744,0,103
744,1,33
744,2,74
745,0,96
745,1,54
745,2,94
746,0,46
746,1,46
746,2,88
747,0,13
747,1,41
747,2,9
748,0,14
748,1,86
748,2,89
749,0,93
749,1,34
749,2,89
750,0,3
750,1,103
750,2,32
751,0,76
751,1,79
751,2,100
752,0,90
752,1,100
752,2,76
753,0,78
753,1,72
753,2,82
754,0,9
754,1,43
754,2,9
755,0,19
755,1,2
755,2,75
756,0,97
756,1,61
756,2,26
757,0,40
757,1,103
757,2,79
758,0,0
758,1,42
758,2,70
759,0,88
759,1,85
759,2,98
760,0,63
760,1,76
760,2,4
761,0,21
761,1,1
761,2,27
762,0,16
762,1,75
762,2,40
763,0,41
763,1,98
763,2,71
764,0,81
764,1,44
764,2,4
765,0,18
765,1,38
765,2,39
766,0,53
766,1,29
766,2,10
767,0,103
767,1,54
767,2,5
768,0,19
768,1,1
768,2,104
769,0,2
769,1,21
769,2,6
770,0,94
770,1,79
770,2,63
771,0,65
771,1,72
771,2,105
772,0,78
772,1,29
772,2,45
773,0,73
773,1,54
773,2,66
774,0,79
774,1,50
774,2,24
775,0,69
775,1,93
775,2,49
776,0,29
776,1,53
776,2,3
